date,week_number,state,district,class,boys_enrolled,girls_enrolled,teacher_present,mdm_served,data_source
2026-04-25,6,Madhya Pradesh,INDORE,6,29,30,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,INDORE,7,47,38,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,INDORE,8,35,27,0,0,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,1,18,50,0,1,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,2,34,25,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,3,53,20,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,4,45,32,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,5,40,36,0,0,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,6,40,53,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,7,52,25,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,GWALIOR,8,38,16,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,1,41,41,0,1,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,2,18,31,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,3,40,35,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,4,25,21,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,5,33,28,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,6,32,19,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,7,35,46,0,1,demo_generated
2026-04-25,6,Madhya Pradesh,JABALPUR,8,25,30,0,1,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,1,39,18,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,2,35,41,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,3,27,33,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,4,42,52,0,1,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,5,35,25,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,6,20,25,0,1,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,7,23,47,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,UJJAIN,8,42,21,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,1,28,28,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,2,43,31,1,0,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,3,38,29,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,4,26,28,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,5,34,16,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,6,48,22,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,7,23,24,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,LUCKNOW,8,32,27,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,1,32,27,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,2,36,28,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,3,38,31,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,4,38,33,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,5,29,22,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,6,43,24,1,0,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,7,34,26,1,0,demo_generated
2026-05-02,7,Uttar Pradesh,VARANASI,8,53,21,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,1,28,27,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,2,33,18,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,3,34,28,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,4,30,26,1,0,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,5,28,18,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,6,31,20,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,7,24,13,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,AGRA,8,36,23,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,1,43,12,0,0,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,2,32,29,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,3,29,27,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,4,20,24,1,0,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,5,28,35,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,6,36,33,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,7,44,23,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,KANPUR,8,35,19,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,1,37,31,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,2,37,23,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,3,49,28,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,4,58,19,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,5,39,35,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,6,26,25,1,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,7,23,36,0,1,demo_generated
2026-05-02,7,Uttar Pradesh,ALLAHABAD,8,34,21,1,1,demo_generated
2026-05-02,7,Bihar,PATNA,1,42,27,1,1,demo_generated
2026-05-02,7,Bihar,PATNA,2,41,30,1,0,demo_generated
2026-05-02,7,Bihar,PATNA,3,27,23,1,1,demo_generated
2026-05-02,7,Bihar,PATNA,4,28,18,1,1,demo_generated
2026-05-02,7,Bihar,PATNA,5,21,44,1,1,demo_generated
2026-05-02,7,Bihar,PATNA,6,37,30,1,1,demo_generated
2026-05-02,7,Bihar,PATNA,7,43,23,1,1,demo_generated
2026-05-02,7,Bihar,PATNA,8,24,33,1,1,demo_generated
2026-05-02,7,Bihar,GAYA,1,25,33,1,1,demo_generated
2026-05-02,7,Bihar,GAYA,2,23,17,1,1,demo_generated
2026-05-02,7,Bihar,GAYA,3,29,32,1,1,demo_generated
2026-05-02,7,Bihar,GAYA,4,47,30,1,1,demo_generated
2026-05-02,7,Bihar,GAYA,5,30,35,1,1,demo_generated
2026-05-02,7,Bihar,GAYA,6,23,20,1,1,demo_generated
2026-05-02,7,Bihar,GAYA,7,35,33,1,0,demo_generated
2026-05-02,7,Bihar,GAYA,8,33,25,1,0,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,1,32,36,1,1,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,2,28,20,1,1,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,3,32,37,1,1,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,4,29,25,0,1,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,5,22,26,0,1,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,6,36,18,0,1,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,7,43,29,1,0,demo_generated
2026-05-02,7,Bihar,MUZAFFARPUR,8,30,29,0,1,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,1,38,14,1,1,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,2,37,36,0,1,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,3,28,23,1,1,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,4,32,33,1,0,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,5,26,30,1,1,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,6,32,41,0,1,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,7,32,10,1,1,demo_generated
2026-05-02,7,Bihar,BHAGALPUR,8,39,30,0,1,demo_generated
2026-05-02,7,Bihar,DARBHANGA,1,36,36,1,1,demo_generated
2026-05-02,7,Bihar,DARBHANGA,2,21,20,1,1,demo_generated
2026-05-02,7,Bihar,DARBHANGA,3,34,29,1,1,demo_generated
2026-05-02,7,Bihar,DARBHANGA,4,33,15,1,1,demo_generated
2026-05-02,7,Bihar,DARBHANGA,5,31,40,1,1,demo_generated
2026-05-02,7,Bihar,DARBHANGA,6,26,27,1,0,demo_generated
2026-05-02,7,Bihar,DARBHANGA,7,38,33,1,1,demo_generated
2026-05-02,7,Bihar,DARBHANGA,8,39,22,1,1,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,1,27,47,0,1,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,2,41,32,0,1,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,3,45,18,1,0,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,4,24,12,1,1,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,5,35,33,1,1,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,6,23,39,0,1,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,7,19,34,1,1,demo_generated
2026-05-02,7,Rajasthan,JAIPUR,8,39,32,1,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,1,22,42,1,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,2,30,27,1,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,3,29,37,1,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,4,30,21,1,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,5,42,31,0,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,6,42,31,1,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,7,28,16,1,1,demo_generated
2026-05-02,7,Rajasthan,JODHPUR,8,35,28,1,1,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,1,40,26,1,1,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,2,37,31,1,1,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,3,28,27,1,0,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,4,24,47,0,1,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,5,37,19,1,1,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,6,48,22,1,1,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,7,29,29,1,1,demo_generated
2026-05-02,7,Rajasthan,UDAIPUR,8,34,37,1,1,demo_generated
2026-05-02,7,Rajasthan,AJMER,1,19,31,1,0,demo_generated
2026-05-02,7,Rajasthan,AJMER,2,32,33,1,1,demo_generated
2026-05-02,7,Rajasthan,AJMER,3,32,27,0,1,demo_generated
2026-05-02,7,Rajasthan,AJMER,4,33,46,1,1,demo_generated
2026-05-02,7,Rajasthan,AJMER,5,31,41,1,1,demo_generated
2026-05-02,7,Rajasthan,AJMER,6,35,32,1,1,demo_generated
2026-05-02,7,Rajasthan,AJMER,7,36,35,1,1,demo_generated
2026-05-02,7,Rajasthan,AJMER,8,31,41,1,1,demo_generated
2026-05-02,7,Rajasthan,KOTA,1,38,20,1,1,demo_generated
2026-05-02,7,Rajasthan,KOTA,2,17,46,1,0,demo_generated
2026-05-02,7,Rajasthan,KOTA,3,36,19,0,0,demo_generated
2026-05-02,7,Rajasthan,KOTA,4,31,39,1,1,demo_generated
2026-05-02,7,Rajasthan,KOTA,5,33,30,0,1,demo_generated
2026-05-02,7,Rajasthan,KOTA,6,40,34,1,1,demo_generated
2026-05-02,7,Rajasthan,KOTA,7,39,37,1,1,demo_generated
2026-05-02,7,Rajasthan,KOTA,8,29,26,1,1,demo_generated
2026-05-02,7,Maharashtra,PUNE,1,28,26,1,0,demo_generated
2026-05-02,7,Maharashtra,PUNE,2,33,31,1,1,demo_generated
2026-05-02,7,Maharashtra,PUNE,3,45,33,0,1,demo_generated
2026-05-02,7,Maharashtra,PUNE,4,33,54,1,0,demo_generated
2026-05-02,7,Maharashtra,PUNE,5,26,28,1,1,demo_generated
2026-05-02,7,Maharashtra,PUNE,6,48,47,1,0,demo_generated
2026-05-02,7,Maharashtra,PUNE,7,32,16,1,1,demo_generated
2026-05-02,7,Maharashtra,PUNE,8,31,43,1,1,demo_generated
2026-05-02,7,Maharashtra,NASHIK,1,33,37,1,1,demo_generated
2026-05-02,7,Maharashtra,NASHIK,2,34,18,0,1,demo_generated
2026-05-02,7,Maharashtra,NASHIK,3,34,38,1,1,demo_generated
2026-05-02,7,Maharashtra,NASHIK,4,30,38,0,0,demo_generated
2026-05-02,7,Maharashtra,NASHIK,5,35,38,1,1,demo_generated
2026-05-02,7,Maharashtra,NASHIK,6,37,23,1,1,demo_generated
2026-05-02,7,Maharashtra,NASHIK,7,32,28,1,1,demo_generated
2026-05-02,7,Maharashtra,NASHIK,8,29,33,1,1,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,1,50,41,1,1,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,2,44,25,1,1,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,3,44,45,1,1,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,4,28,35,1,1,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,5,38,29,1,1,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,6,35,36,1,1,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,7,33,40,1,0,demo_generated
2026-05-02,7,Maharashtra,AURANGABAD,8,24,28,1,0,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,1,40,47,0,1,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,2,43,32,1,1,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,3,33,29,1,0,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,4,32,15,1,1,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,5,48,31,1,1,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,6,28,35,0,1,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,7,29,39,0,1,demo_generated
2026-05-02,7,Maharashtra,NAGPUR,8,28,38,1,1,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,1,32,34,0,0,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,2,41,26,1,1,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,3,41,16,1,1,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,4,46,40,1,1,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,5,33,42,1,1,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,6,43,31,1,1,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,7,34,23,0,1,demo_generated
2026-05-02,7,Maharashtra,SOLAPUR,8,35,18,1,1,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,1,40,38,1,0,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,2,21,44,1,1,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,3,29,57,1,1,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,4,36,44,1,1,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,5,27,28,1,1,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,6,30,18,1,1,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,7,24,30,1,1,demo_generated
2026-05-02,7,Gujarat,AHMEDABAD,8,37,22,1,1,demo_generated
2026-05-02,7,Gujarat,SURAT,1,31,25,0,0,demo_generated
2026-05-02,7,Gujarat,SURAT,2,34,37,1,1,demo_generated
2026-05-02,7,Gujarat,SURAT,3,35,26,1,1,demo_generated
2026-05-02,7,Gujarat,SURAT,4,42,34,1,1,demo_generated
2026-05-02,7,Gujarat,SURAT,5,35,22,1,1,demo_generated
2026-05-02,7,Gujarat,SURAT,6,41,35,1,1,demo_generated
2026-05-02,7,Gujarat,SURAT,7,38,29,1,1,demo_generated
2026-05-02,7,Gujarat,SURAT,8,31,47,1,1,demo_generated
2026-05-02,7,Gujarat,VADODARA,1,31,21,1,1,demo_generated
2026-05-02,7,Gujarat,VADODARA,2,36,31,1,1,demo_generated
2026-05-02,7,Gujarat,VADODARA,3,43,30,1,1,demo_generated
2026-05-02,7,Gujarat,VADODARA,4,39,44,1,1,demo_generated
2026-05-02,7,Gujarat,VADODARA,5,37,23,1,1,demo_generated
2026-05-02,7,Gujarat,VADODARA,6,20,35,0,0,demo_generated
2026-05-02,7,Gujarat,VADODARA,7,31,33,1,1,demo_generated
2026-05-02,7,Gujarat,VADODARA,8,34,20,1,1,demo_generated
2026-05-02,7,Gujarat,RAJKOT,1,33,22,1,0,demo_generated
2026-05-02,7,Gujarat,RAJKOT,2,30,39,1,1,demo_generated
2026-05-02,7,Gujarat,RAJKOT,3,35,36,1,1,demo_generated
2026-05-02,7,Gujarat,RAJKOT,4,35,29,1,0,demo_generated
2026-05-02,7,Gujarat,RAJKOT,5,36,17,1,1,demo_generated
2026-05-02,7,Gujarat,RAJKOT,6,40,24,1,1,demo_generated
2026-05-02,7,Gujarat,RAJKOT,7,38,28,0,1,demo_generated
2026-05-02,7,Gujarat,RAJKOT,8,25,25,1,1,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,1,38,50,0,1,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,2,34,49,1,1,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,3,21,9,1,0,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,4,32,31,1,1,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,5,39,26,0,0,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,6,37,29,1,1,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,7,44,33,1,1,demo_generated
2026-05-02,7,Gujarat,GANDHINAGAR,8,56,29,1,0,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,1,43,44,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,2,15,38,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,3,25,29,0,1,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,4,26,42,1,0,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,5,30,16,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,6,36,44,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,7,26,39,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,BHOPAL,8,19,44,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,1,37,21,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,2,40,27,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,3,27,26,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,4,39,23,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,5,17,27,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,6,44,43,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,7,30,26,1,0,demo_generated
2026-05-02,7,Madhya Pradesh,INDORE,8,29,25,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,1,29,33,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,2,45,23,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,3,28,34,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,4,40,18,0,0,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,5,23,47,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,6,16,28,0,1,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,7,23,18,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,GWALIOR,8,22,41,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,1,35,41,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,2,33,41,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,3,33,5,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,4,39,31,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,5,33,23,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,6,40,22,1,0,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,7,40,32,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,JABALPUR,8,40,33,1,0,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,1,44,35,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,2,35,11,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,3,44,17,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,4,24,38,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,5,35,18,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,6,30,42,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,7,36,32,1,1,demo_generated
2026-05-02,7,Madhya Pradesh,UJJAIN,8,29,39,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,1,34,32,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,2,28,44,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,3,45,29,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,4,37,22,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,5,40,10,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,6,48,32,0,1,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,7,27,40,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,LUCKNOW,8,50,30,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,1,28,28,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,2,39,29,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,3,27,31,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,4,44,18,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,5,26,22,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,6,33,34,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,7,44,21,0,1,demo_generated
2026-05-09,8,Uttar Pradesh,VARANASI,8,36,36,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,1,52,29,0,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,2,36,30,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,3,32,29,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,4,19,22,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,5,39,20,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,6,41,14,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,7,41,34,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,AGRA,8,52,24,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,1,35,39,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,2,46,36,0,1,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,3,37,39,0,1,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,4,56,32,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,5,35,33,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,6,36,25,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,7,41,23,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,KANPUR,8,39,15,0,1,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,1,48,22,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,2,24,38,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,3,47,29,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,4,34,25,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,5,37,27,1,0,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,6,33,21,0,1,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,7,25,28,1,1,demo_generated
2026-05-09,8,Uttar Pradesh,ALLAHABAD,8,36,22,0,1,demo_generated
2026-05-09,8,Bihar,PATNA,1,30,29,1,1,demo_generated
2026-05-09,8,Bihar,PATNA,2,27,36,1,1,demo_generated
2026-05-09,8,Bihar,PATNA,3,39,22,1,1,demo_generated
2026-05-09,8,Bihar,PATNA,4,38,21,1,1,demo_generated
2026-05-09,8,Bihar,PATNA,5,41,21,1,0,demo_generated
2026-05-09,8,Bihar,PATNA,6,34,29,1,1,demo_generated
2026-05-09,8,Bihar,PATNA,7,47,21,1,1,demo_generated
2026-05-09,8,Bihar,PATNA,8,28,15,1,1,demo_generated
2026-05-09,8,Bihar,GAYA,1,49,28,1,1,demo_generated
2026-05-09,8,Bihar,GAYA,2,43,22,0,1,demo_generated
2026-05-09,8,Bihar,GAYA,3,31,27,0,1,demo_generated
2026-05-09,8,Bihar,GAYA,4,34,33,1,0,demo_generated
2026-05-09,8,Bihar,GAYA,5,35,24,1,1,demo_generated
2026-05-09,8,Bihar,GAYA,6,50,21,1,1,demo_generated
2026-05-09,8,Bihar,GAYA,7,28,21,1,1,demo_generated
2026-05-09,8,Bihar,GAYA,8,40,31,1,1,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,1,33,20,1,1,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,2,36,34,1,1,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,3,47,22,1,0,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,4,33,30,1,1,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,5,31,17,1,0,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,6,33,18,1,1,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,7,42,25,1,1,demo_generated
2026-05-09,8,Bihar,MUZAFFARPUR,8,34,22,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,1,34,37,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,2,43,19,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,3,13,26,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,4,32,24,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,5,30,19,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,6,53,42,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,7,31,29,1,1,demo_generated
2026-05-09,8,Bihar,BHAGALPUR,8,42,29,1,0,demo_generated
2026-05-09,8,Bihar,DARBHANGA,1,31,17,1,1,demo_generated
2026-05-09,8,Bihar,DARBHANGA,2,35,18,1,1,demo_generated
2026-05-09,8,Bihar,DARBHANGA,3,44,27,1,1,demo_generated
2026-05-09,8,Bihar,DARBHANGA,4,39,25,1,1,demo_generated
2026-05-09,8,Bihar,DARBHANGA,5,41,22,1,0,demo_generated
2026-05-09,8,Bihar,DARBHANGA,6,37,24,1,1,demo_generated
2026-05-09,8,Bihar,DARBHANGA,7,33,35,1,1,demo_generated
2026-05-09,8,Bihar,DARBHANGA,8,28,30,1,1,demo_generated
2026-05-09,8,Rajasthan,JAIPUR,1,45,40,1,1,demo_generated
2026-05-09,8,Rajasthan,JAIPUR,2,30,36,1,1,demo_generated
2026-05-09,8,Rajasthan,JAIPUR,3,21,41,1,1,demo_generated
2026-05-09,8,Rajasthan,JAIPUR,4,56,34,1,1,demo_generated
